,timestamp,bid,ask,bid_vol,ask_vol,date,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
1234,2019-01-03 15:08:20.252,131.768,131.812,53,7500,2019-01-03,5223743,131.81169124851056,131.79000000000002,0.04400000000001114,61.31000000000026,15,132.47169124851072,131.75108305981013,Facebook
1156,2019-01-03 15:12:39.163,131.358,131.412,260,150,2019-01-03,5220549,131.377756097561,131.385,0.054000000000002046,57.66400000000007,-11,130.78375609756097,131.5579080916145,Facebook
1126,2019-01-03 15:17:40.359,131.128,131.159,62,7500,2019-01-03,5224009,131.1587458344353,131.1435,0.03100000000000591,58.494999999998925,1,131.1897458344353,131.31596603789174,Facebook
1154,2019-01-03 15:21:48.675,131.438,131.481,260,7500,2019-01-03,5221644,131.4795592783505,131.4595,0.043000000000006366,59.46099999999956,19,132.29655927835063,131.47321960822595,Facebook
1248,2019-01-03 15:27:37.847,131.307,131.349,260,7500,2019-01-03,5218428,131.34759278350512,131.32799999999997,0.04200000000000159,64.52700000000021,-39,129.70959278350506,131.45273973911148,Facebook
1154,2019-01-03 15:31:44.659,131.627,131.651,200,7500,2019-01-03,5220718,131.65037662337664,131.639,0.02400000000000091,58.651999999999646,-11,131.38637662337663,131.5624783390049,Facebook
1186,2019-01-03 15:36:05.212,131.928,131.952,260,7500,2019-01-03,5219149,131.95119587628866,131.94,0.02400000000000091,60.11099999999962,17,132.35919587628868,131.78639454677727,Facebook
1123,2019-01-03 15:41:11.130,131.297,131.362,200,7500,2019-01-03,5219088,131.3603116883117,131.3295,0.06499999999999773,54.83000000000024,-14,130.45031168831173,131.57725016791116,Facebook
1145,2019-01-03 15:46:07.852,131.638,131.672,260,150,2019-01-03,5219165,131.65043902439027,131.655,0.033999999999991815,54.51399999999953,6,131.85443902439022,131.5659536061039,Facebook
1221,2019-01-03 15:51:17.699,131.497,131.541,10300,7500,2019-01-03,5222483,131.5155393258427,131.519,0.04399999999998272,53.71899999999948,-46,129.4915393258435,131.54338522984855,Facebook
1034,2019-01-03 15:54:50.812,131.428,131.461,190,7500,2019-01-03,5213259,131.46018465539663,131.4445,0.03300000000001546,44.58599999999984,11,131.8231846553968,131.48733759629155,Facebook
1141,2019-01-04 09:35:38.352,134.487,134.563,100,300,2019-01-04,5225132,134.54399999999998,134.52499999999998,0.0759999999999934,95.41399999999913,16,135.75999999999988,134.48191442874247,Facebook
1191,2019-01-04 09:41:38.805,134.158,134.229,100,7500,2019-01-04,5215377,134.2280657894737,134.1935,0.07100000000002638,85.92799999999994,10,134.93806578947397,134.27307285786847,Facebook
1084,2019-01-04 09:46:00.314,134.648,134.712,260,7500,2019-01-04,5221525,134.70985567010308,134.68,0.06399999999999295,78.94400000000115,5,135.02985567010305,134.4514929390895,Facebook
1239,2019-01-04 09:52:56.730,134.787,134.821,100,7500,2019-01-04,5213496,134.82055263157895,134.804,0.033999999999991815,81.30600000000092,42,136.2485526315786,134.6673864843229,Facebook
1195,2019-01-04 09:57:07.116,134.928,134.982,260,7500,2019-01-04,5208286,134.98019072164948,134.95499999999998,0.054000000000002046,75.95800000000062,18,135.95219072164952,134.78579583455812,Facebook
1180,2019-01-04 10:02:42.969,134.758,134.821,100,7500,2019-01-04,5215357,134.8201710526316,134.7895,0.06299999999998818,77.00800000000012,17,135.8911710526314,134.85688861655126,Facebook
1247,2019-01-04 10:07:54.675,134.628,134.682,260,220,2019-01-04,5220292,134.65275,134.65499999999997,0.054000000000002046,75.93400000000071,2,134.76075,134.81450704467352,Facebook
1243,2019-01-04 10:12:19.332,134.987,135.023,100,7500,2019-01-04,5218946,135.02252631578946,135.005,0.036000000000001364,77.42600000000002,-18,134.37452631578944,134.8227500268861,Facebook
1182,2019-01-04 10:17:39.446,134.777,134.852,100,7500,2019-01-04,5220720,134.85101315789473,134.8145,0.07500000000001705,75.13899999999967,15,135.97601315789498,134.9194179504776,Facebook
1161,2019-01-04 10:22:23.100,134.767,134.853,260,75,2019-01-04,5225009,134.78625373134327,134.81,0.08600000000001273,73.10900000000026,6,135.30225373134334,134.5819097795367,Facebook
1179,2019-01-04 10:25:22.626,135.697,135.723,16,82,2019-01-04,5210514,135.71875510204083,135.71,0.02600000000001046,70.55300000000048,54,137.1227551020414,135.15028802307185,Facebook
1307,2019-01-04 10:31:53.010,135.657,135.693,16,2,2019-01-04,5219529,135.661,135.675,0.036000000000001364,87.10799999999972,10,136.02100000000002,135.72852439531798,Facebook
1247,2019-01-04 10:37:06.299,135.91,135.992,16,7500,2019-01-04,5224614,135.99182543906332,135.951,0.08199999999999363,80.17400000000126,8,136.64782543906327,135.8066767483541,Facebook
1344,2019-01-04 10:42:30.412,135.667,135.73,260,7500,2019-01-04,5221434,135.72788917525773,135.6985,0.06299999999998818,89.53099999999975,35,137.93288917525732,135.71852010460762,Facebook
1303,2019-01-04 10:47:15.084,135.968,136.008,16,7500,2019-01-04,5218812,136.0079148483236,135.988,0.040000000000020464,81.4390000000003,12,136.48791484832384,135.83954098712522,Facebook
1254,2019-01-04 10:52:11.131,136.269,136.322,16,7600,2019-01-04,5225077,136.3218886554622,136.2955,0.05299999999999727,74.04899999999992,17,137.22288865546216,136.15675981540232,Facebook
1244,2019-01-04 10:57:36.802,136.317,136.383,16,120,2019-01-04,5225268,136.37523529411763,136.35000000000002,0.0660000000000025,72.91100000000037,29,138.2892352941177,136.28566069287558,Facebook
1314,2019-01-04 11:02:31.540,136.687,136.753,260,7720,2019-01-04,5220327,136.75084962406015,136.72,0.06599999999997408,75.94300000000052,53,140.24884962405878,136.51083343805723,Facebook
1274,2019-01-04 11:08:29.464,136.789,136.843,16,150,2019-01-04,5217409,136.83779518072288,136.81599999999997,0.054000000000002046,76.35800000000026,11,137.4317951807229,136.652855241723,Facebook
1246,2019-01-04 11:13:49.420,136.807,136.882,260,7500,2019-01-04,5223905,136.87948711340206,136.84449999999998,0.07500000000001705,74.09800000000061,29,139.05448711340256,136.83661711389888,Facebook
1231,2019-01-04 11:17:46.305,136.488,136.542,200,74,2019-01-04,5224598,136.50258394160585,136.515,0.054000000000002046,72.24000000000117,36,138.44658394160592,136.64097821977293,Facebook
1202,2019-01-04 11:22:19.698,137.267,137.333,57,970,2019-01-04,5219010,137.32933690360275,137.3,0.0660000000000025,69.25400000000033,63,141.4873369036029,137.00571068036524,Facebook
1343,2019-01-04 11:28:46.424,137.168,137.22,16,7500,2019-01-04,5220502,137.21988930282063,137.19400000000002,0.0519999999999925,78.4609999999993,52,139.92388930282024,137.21137028579517,Facebook
1214,2019-01-04 11:32:50.451,137.258,137.292,200,7500,2019-01-04,5208803,137.2911168831169,137.275,0.033999999999991815,70.69099999999986,51,139.02511688311648,137.20299975303573,Facebook
1183,2019-01-04 11:37:18.329,137.247,137.282,16,82,2019-01-04,5222028,137.27628571428573,137.2645,0.03499999999999659,66.54699999999983,44,138.81628571428558,137.22202746514355,Facebook
1185,2019-01-04 11:43:04.158,137.548,137.592,100,380,2019-01-04,5220091,137.58283333333335,137.57,0.04400000000001114,65.7300000000003,16,138.28683333333353,137.43789667047065,Facebook
1225,2019-01-04 11:48:29.499,137.577,137.628,4,7500,2019-01-04,5212137,137.62797281449892,137.6025,0.05099999999998772,66.79400000000118,26,138.9539728144986,137.53547790588746,Facebook
1267,2019-01-04 11:53:41.296,137.448,137.502,200,300,2019-01-04,5222719,137.48040000000003,137.47500000000002,0.054000000000002046,66.59900000000019,44,139.85640000000012,137.51332187550452,Facebook
1091,2019-01-04 11:57:25.165,137.208,137.253,16,150,2019-01-04,5211438,137.2486626506024,137.2305,0.044999999999987494,57.51599999999948,22,138.23866265060212,137.38113647220462,Facebook
1042,2019-01-04 12:01:48.333,137.378,137.432,260,300,2019-01-04,5209084,137.40692857142858,137.40499999999997,0.054000000000002046,58.63000000000034,5,137.6769285714286,137.39102338713357,Facebook
1223,2019-01-04 12:07:57.299,137.097,137.143,200,110,2019-01-04,5224863,137.1133225806452,137.12,0.04599999999999227,64.6789999999985,14,137.75732258064508,137.24491710856353,Facebook
1242,2019-01-04 12:13:03.863,137.038,137.092,130,670,2019-01-04,5220995,137.08322500000003,137.065,0.054000000000002046,60.81299999999922,-7,136.705225,137.1934942298929,Facebook
1300,2019-01-04 12:18:20.272,137.201,137.243,16,75,2019-01-04,5218451,137.2356153846154,137.22199999999998,0.04200000000000159,61.72799999999961,-7,136.94161538461537,137.19504346967076,Facebook
1283,2019-01-04 12:22:44.651,137.247,137.283,10100,7500,2019-01-04,5218458,137.2623409090909,137.265,0.03599999999997294,62.733000000000146,28,138.27034090909015,137.2410715144987,Facebook
1292,2019-01-04 12:29:53.105,137.097,137.133,10200,75,2019-01-04,5219435,137.09726277372266,137.115,0.036000000000001364,66.01499999999933,1,137.13326277372266,137.17638805767163,Facebook
1156,2019-01-04 12:44:52.552,137.018,137.063,260,7500,2019-01-04,5219306,137.06149226804123,137.0405,0.044999999999987494,55.039999999999935,23,138.09649226804095,137.0435438982378,Facebook
1165,2019-01-04 12:48:25.202,136.997,137.052,100,7500,2019-01-04,5222866,137.05127631578947,137.0245,0.0549999999999784,56.732000000000994,-16,136.1712763157898,137.0500809531718,Facebook
1200,2019-01-04 12:54:34.428,137.178,137.223,16,4,2019-01-04,5221030,137.18699999999998,137.2005,0.045000000000015916,57.77000000000098,-63,134.35199999999898,137.15958346498155,Facebook
1235,2019-01-04 12:59:30.109,137.378,137.432,260,7500,2019-01-04,5224510,137.43019072164947,137.40499999999997,0.054000000000002046,62.101999999999435,-2,137.32219072164946,137.28404982203793,Facebook
1253,2019-01-04 13:04:32.842,137.177,137.193,100,7500,2019-01-04,5225236,137.19278947368423,137.185,0.016000000000019554,62.42499999999873,28,137.64078947368478,137.28167956271275,Facebook
1289,2019-01-04 13:09:22.556,137.097,137.133,100,75,2019-01-04,5222695,137.11242857142858,137.115,0.036000000000001364,60.72199999999938,10,137.4724285714286,137.24474193018008,Facebook
1248,2019-01-04 13:13:46.320,137.088,137.132,10,7580,2019-01-04,5219212,137.13194202898552,137.11,0.04400000000001114,59.30000000000041,23,138.14394202898578,137.14221738527976,Facebook
1167,2019-01-04 13:17:49.358,137.317,137.369,10100,7500,2019-01-04,5219891,137.3391590909091,137.34300000000002,0.0519999999999925,60.877000000000635,16,138.171159090909,137.25694331571808,Facebook
1198,2019-01-04 13:23:42.893,137.218,137.269,110,7500,2019-01-04,5221135,137.26826281208935,137.24349999999998,0.051000000000016144,64.97000000000025,-31,135.68726281208885,137.2727619416304,Facebook
1205,2019-01-04 13:28:47.356,137.288,137.352,100,520,2019-01-04,5220642,137.34167741935485,137.32,0.06399999999999295,60.30800000000008,-8,136.8296774193549,137.3014785529732,Facebook
1250,2019-01-04 13:34:04.424,137.448,137.501,69,7500,2019-01-04,5222556,137.50051684502577,137.4745,0.05299999999999727,57.43999999999926,-21,136.38751684502583,137.50321964329237,Facebook
1160,2019-01-04 13:37:58.360,137.438,137.492,53,7800,2019-01-04,5221954,137.4916355532917,137.46499999999997,0.054000000000002046,56.383999999999475,-27,136.03363555329165,137.50025921271433,Facebook
1234,2019-01-04 13:43:05.003,137.278,137.332,170,75,2019-01-04,5223686,137.29453061224487,137.305,0.054000000000002046,63.18399999999971,-27,135.83653061224481,137.40483120278245,Facebook
1188,2019-01-04 13:47:31.211,137.017,137.072,190,7500,2019-01-04,5221575,137.0706410923277,137.0445,0.05500000000000682,62.769000000000716,-25,135.69564109232752,137.1181347387577,Facebook
1186,2019-01-04 13:53:10.710,137.138,137.202,260,7500,2019-01-04,5219293,137.1998556701031,137.17000000000002,0.06399999999999295,66.9930000000009,-15,136.2398556701032,137.10767858286027,Facebook
1184,2019-01-04 13:58:38.373,136.887,136.963,200,75,2019-01-04,5221105,136.90772727272727,136.925,0.0759999999999934,69.53400000000045,9,137.5917272727272,137.02937029087764,Facebook
1126,2019-01-04 14:03:35.736,136.938,136.993,16,75,2019-01-04,5219383,136.98332967032968,136.9655,0.05500000000000682,66.8300000000009,1,137.0383296703297,137.01358410732237,Facebook
1077,2019-01-04 14:08:22.310,136.647,136.699,260,7500,2019-01-04,5218199,136.69725773195879,136.673,0.05200000000002092,60.1670000000006,-32,135.03325773195812,136.77575789538886,Facebook
1168,2019-01-04 14:34:55.755,137.357,137.422,260,7500,2019-01-04,5223245,137.41982216494847,137.3895,0.06499999999999773,58.15500000000054,-17,136.3148221649485,137.38367409318113,Facebook
1173,2019-01-04 14:39:02.123,137.318,137.371,10700,7500,2019-01-04,5224177,137.33984065934067,137.3445,0.05299999999999727,56.81799999999913,-20,136.27984065934072,137.39721849881485,Facebook
1176,2019-01-04 14:43:30.094,137.458,137.509,200,7500,2019-01-04,5221001,137.50767532467532,137.4835,0.05099999999998772,58.09599999999921,-23,136.3346753246756,137.45572003429982,Facebook
1283,2019-01-04 14:48:07.389,137.078,137.151,260,7500,2019-01-04,5224312,137.14855412371134,137.11450000000002,0.0730000000000075,68.80900000000167,-58,132.9145541237109,137.2391816427697,Facebook
1275,2019-01-04 14:53:10.402,137.338,137.402,260,150,2019-01-04,5218751,137.3614146341463,137.37,0.06399999999999295,69.58300000000148,-24,135.82541463414648,137.2772767826492,Facebook
1205,2019-01-04 14:58:00.934,137.138,137.188,48,7500,2019-01-04,5225012,137.18768203497612,137.163,0.04999999999998295,62.78699999999969,-34,135.4876820349767,137.27940644946963,Facebook
1246,2019-01-04 15:02:31.258,137.337,137.382,100,7500,2019-01-04,5223232,137.38140789473684,137.3595,0.045000000000015916,63.554999999999524,-11,136.88640789473666,137.32257214321749,Facebook
1238,2019-01-04 15:08:15.194,137.488,137.53,100,7500,2019-01-04,5218404,137.52944736842105,137.50900000000001,0.04200000000000159,62.01599999999914,1,137.57144736842105,137.4186718812234,Facebook
1150,2019-01-04 15:12:26.432,137.368,137.412,260,7500,2019-01-04,5222971,137.41052577319587,137.39,0.04400000000001114,55.20800000000119,-13,136.83852577319573,137.420511007927,Facebook
1205,2019-01-04 15:16:49.223,137.588,137.642,260,7570,2019-01-04,5223158,137.6402068965517,137.615,0.054000000000002046,57.29400000000129,10,138.1802068965517,137.51669592118435,Facebook
1185,2019-01-04 15:21:26.543,137.218,137.289,200,7500,2019-01-04,5224891,137.28715584415582,137.25349999999997,0.07099999999999795,52.56800000000027,-22,135.72515584415586,137.3620348968376,Facebook
1183,2019-01-04 15:26:37.244,137.177,137.223,10000,420,2019-01-04,5218195,137.17885412667945,137.2,0.04600000000002069,56.808999999999315,-24,136.07485412667896,137.2381517500795,Facebook
1172,2019-01-04 15:32:25.672,136.978,137.02,10100,7500,2019-01-04,5221096,136.99589772727273,136.99900000000002,0.04200000000000159,52.12100000000032,11,137.45789772727275,137.09760911012663,Facebook
1188,2019-01-04 15:36:22.024,137.198,137.23,10000,7500,2019-01-04,5215802,137.2117142857143,137.214,0.031999999999982265,51.5479999999998,-5,137.05171428571438,137.16261819768854,Facebook
1157,2019-01-04 15:41:37.220,137.277,137.313,260,8170,2019-01-04,5224363,137.3118896797153,137.295,0.036000000000001364,50.42400000000029,0,137.3118896797153,137.25548090276726,Facebook
1249,2019-01-04 15:46:29.385,137.808,137.842,260,7870,2019-01-04,5222098,137.8409126691267,137.825,0.034000000000020236,48.48799999999915,70,140.22091266912813,137.6175138983499,Facebook
1043,2019-01-04 15:49:43.285,137.738,137.772,260,8020,2019-01-04,5218218,137.77093236714973,137.755,0.033999999999991815,39.757999999999896,40,139.1309323671494,137.79060791611772,Facebook
1042,2019-01-04 15:49:43.285,137.738,137.772,260,8020,2019-01-04,5218043,137.77093236714973,137.755,0.033999999999991815,39.723999999999904,41,139.1649323671494,137.79060791611772,Facebook
1148,2019-01-04 15:53:53.373,137.778,137.812,200,310,2019-01-04,5221522,137.7986666666667,137.79500000000002,0.034000000000020236,44.346999999999014,17,138.37666666666703,137.77766552437407,Facebook
1197,2019-01-07 09:37:13.238,137.048,137.182,260,150,2019-01-07,5221986,137.0970243902439,137.115,0.13399999999998613,120.97499999999954,-4,136.56102439024394,137.23259555147925,Facebook
1219,2019-01-07 09:42:04.577,136.938,137.003,6,7500,2019-01-07,5220792,137.00294804156673,136.9705,0.06499999999999773,101.01399999999941,-16,135.96294804156676,137.00120851846012,Facebook
1331,2019-01-07 09:47:16.087,137.577,137.682,260,7500,2019-01-07,5221570,137.67848195876286,137.6295,0.10499999999998977,97.0209999999993,26,140.4084819587626,137.43312481398297,Facebook
1362,2019-01-07 09:52:58.883,136.939,137.023,16,7510,2019-01-07,5218384,137.02282141908051,136.981,0.08400000000000318,89.63899999999978,17,138.45082141908057,137.3422013066299,Facebook
1306,2019-01-07 09:58:00.163,136.898,136.943,100,7500,2019-01-07,5221188,136.94240789473687,136.9205,0.045000000000015916,82.43799999999987,5,137.16740789473695,137.1696730979002,Facebook
1259,2019-01-07 10:02:53.976,136.42,136.472,16,110,2019-01-07,5223096,136.46539682539682,136.446,0.05200000000002092,81.81800000000007,28,137.9213968253974,136.7150540676336,Facebook
1373,2019-01-07 10:08:01.156,136.627,136.693,100,75,2019-01-07,5223284,136.65528571428572,136.66000000000003,0.0660000000000025,88.86700000000064,12,137.44728571428575,136.7769508793938,Facebook
1335,2019-01-07 10:13:03.442,136.248,136.302,16,75,2019-01-07,5223013,136.2925054945055,136.27499999999998,0.054000000000002046,78.88500000000062,-20,135.21250549450545,136.4952987638658,Facebook
1434,2019-01-07 10:18:50.466,136.418,136.462,260,7530,2019-01-07,5219476,136.46053145057763,136.44,0.04399999999998272,83.8389999999988,-25,135.36053145057807,136.40997454403518,Facebook
1348,2019-01-07 10:22:57.492,136.357,136.433,10700,75,2019-01-07,5221334,136.35752900232018,136.39499999999998,0.0759999999999934,80.31399999999888,-11,135.52152900232025,136.40171944599942,Facebook
1273,2019-01-07 10:26:46.611,136.887,136.973,24,900,2019-01-07,5225207,136.97076623376626,136.93,0.08600000000001273,75.38699999999997,-20,135.250766233766,136.7894536275674,Facebook
1239,2019-01-07 10:33:18.441,137.298,137.361,16,7500,2019-01-07,5219438,137.36086588610962,137.3295,0.06299999999998818,76.50100000000083,-20,136.10086588610986,137.17035957556564,Facebook
1276,2019-01-07 10:38:34.722,136.917,136.993,10200,370,2019-01-07,5219142,136.91966035950801,136.95499999999998,0.0759999999999934,75.02299999999971,-17,135.62766035950813,137.1095016431808,Facebook
1312,2019-01-07 10:43:21.412,136.678,136.709,20,7500,2019-01-07,5222973,136.7089175531915,136.6935,0.03100000000000591,74.8769999999993,-13,136.30591755319142,136.91925404107528,Facebook
1141,2019-01-07 10:47:07.106,136.388,136.429,100,7500,2019-01-07,5223357,136.4284605263158,136.4085,0.04099999999999682,65.06599999999895,-8,136.10046052631583,136.53755534465913,Facebook
1137,2019-01-07 10:52:07.439,136.498,136.548,10,7500,2019-01-07,5218268,136.54793342210385,136.523,0.05000000000001137,64.93,-4,136.3479334221038,136.49180609934697,Facebook
1394,2019-01-07 10:59:06.227,136.577,136.632,260,7500,2019-01-07,5223571,136.63015721649484,136.6045,0.05500000000000682,82.48600000000096,-1,136.57515721649483,136.62334117246428,Facebook
1326,2019-01-07 11:03:40.766,136.498,136.542,200,120,2019-01-07,5221115,136.5145,136.51999999999998,0.04400000000001114,70.37200000000118,13,137.08650000000014,136.58485690240536,Facebook
1308,2019-01-07 11:08:02.141,136.448,136.492,180,150,2019-01-07,5210444,136.46800000000002,136.47,0.04399999999998272,63.934000000000054,9,136.86399999999986,136.48896453382812,Facebook
